Price,PriceTarget,MACD,TradePrice,trade_volume,b1,a1,bq1,aq1,Spread
281.51,281.605,-0.0293224907,281.39,0.54921,281.41,281.61,46.79,0.01,0.2
281.51,281.605,-0.0253797015,281.61,0.00354038,281.41,281.61,46.79,0.01,0.2
281.545,281.605,-0.0188354176,281.61,0.00354038,281.48,281.61,47.2,0.00645962,0.13
281.605,281.605,-0.0088492301,281.61,0.00354038,281.6,281.61,47.2,0.00645962,0.01
281.605,281.605,-0.0010523146,281.6,0.01,281.6,281.61,47.2,0.00645962,0.01
281.605,281.605,0.0049532922,281.6,0.3424,281.6,281.61,47.2,0.00645962,0.01
281.605,281.605,0.00949852,281.6,0.3424,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.605,0.0128581359,281.6,0.8,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.605,0.015259889,281.61,0.00645962,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.605,0.0168921985,281.8,0.05,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.605,0.0179106163,281.8,0.05,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.715,0.0184432543,281.8,0.05,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.715,0.0185953413,281.8,0.05,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.715,0.018453047,281.8,0.05,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.915,0.0180866874,281.8,0.05,281.6,281.61,46.8476,0.00645962,0.01
281.605,281.995,0.0175534115,281.9,1.2639691,281.6,281.61,46.8476,0.00645962,0.01
281.715,281.995,0.0247968866,281.9,1.2639691,281.52,281.91,4.28940094,11.54,0.39
281.715,281.995,0.0293671427,281.91,11,281.52,281.91,4.28940094,11.54,0.39
281.715,281.995,0.0318731384,281.93,10.8688,281.52,281.91,4.28940094,11.54,0.39
281.915,281.995,0.0471662541,281.93,10.8688,281.9,281.93,28.078,19.13119968,0.03
281.995,281.995,0.0623188081,281.93,10.8688,281.99,282,22.67,39.39287807,0.01
281.995,281.995,0.0710741394,281.99,1.57870922,281.99,282,22.67,39.39287807,0.01
281.995,281.995,0.07495824,281.99,1.57870922,281.99,282,33.27129078,9.44287839,0.01
281.995,281.995,0.0751981388,281.99,1.57870922,281.99,282,63.17329078,29.39284303,0.01
281.995,281.995,0.0727750573,281.99,1.57870922,281.99,282,62.44329078,9.3893429,0.01
281.995,282.125,0.0684686165,282,0.00353549,281.99,282,62.44329078,9.3893429,0.01
281.995,282.275,0.0628935526,282,3.535e-05,281.99,282,62.44329078,9.3893429,0.01
281.995,282.275,0.0565301668,282,3.535e-05,281.99,282,34.53129078,9.38930755,0.01
281.995,282.275,0.0497495395,282,3.535e-05,281.99,282,34.53129078,9.38930755,0.01
281.995,282.275,0.0428343707,282,9.38930755,281.99,282,34.53129078,9.38930755,0.01
282.125,282.275,0.045329507,282,9.38930755,282.04,282.21,1.08,0.05,0.17
282.275,282.275,0.055764738,282,9.38930755,282.27,282.28,1.932553,29.99999968,0.01
282.275,282.275,0.0606329972,282.27,1.77,282.27,282.28,1.932553,29.99999968,0.01
282.275,282.275,0.0613513897,282.27,1.77,282.27,282.28,22.052553,29.99999968,0.01
282.275,282.275,0.0590507551,282.28,5.29797881,282.27,282.28,22.052553,29.99999968,0.01
282.275,282.275,0.0546274354,282.28,5.29797881,282.27,282.28,50.692553,24.70202087,0.01
282.275,282.275,0.0487862402,282.28,5.29797881,282.27,282.28,22.212588,24.70202087,0.01
282.275,282.29,0.0420760497,282.28,5.29797881,282.27,282.28,0.162588,119.58491449,0.01
282.275,282.285,0.0349192707,282.28,5.29797881,282.27,282.28,0.162588,233.96289362,0.01
282.275,282.285,0.0276361599,282.28,94.88289362,282.27,282.28,0.162588,233.96289362,0.01
282.275,282.285,0.0204648703,282.28,0.61,282.27,282.28,0.162588,233.96289362,0.01
282.275,282.51,0.0135779347,282.28,4.1393772,282.27,282.28,0.162588,233.96289362,0.01
282.29,282.51,0.0081727088,282.28,4.1393772,282.28,282.3,12.8,10,0.02
282.285,282.51,0.0025395417,282.28,4.1393772,282.27,282.3,0.162588,10,0.03
282.285,282.51,-0.0027185252,282.3,10,282.27,282.3,0.162588,10,0.03
282.285,282.51,-0.0075412215,282.38,0.05,282.27,282.3,0.162588,10,0.03
282.51,282.51,0.0042594009,282.38,0.05,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.51,0.0112463501,282.39,0.10108438,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.51,0.0146032808,282.49,0.10108438,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.51,0.0152768253,282.5,0.5,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.51,0.0140193371,282.59,0.10108438,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.51,0.0114243718,282.66,0.38,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.51,0.0079560967,282.69,0.10108438,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.295,0.003973628,282.71,0.03532497,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.295,-0.0002488653,282.71,0.01026118,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.295,-0.0045055885,282.74,2.559874,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.295,-0.0086454865,282.75,7.43540233,282.27,282.75,0.162588,22.56459767,0.48
282.51,282.295,-0.0125610559,282.75,7.43540233,282.29,282.73,1.87,0.92,0.44
282.295,282.295,-0.0316150867,282.75,7.43540233,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0452637555,282.3,50,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0546138555,282.41,0.05,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0605723246,282.74,2.637194,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.063880103,282.75,22.56459767,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0651404595,282.79,0.10108438,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0648426704,282.89,0.10108438,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0633817961,282.9,0.53022,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0610751826,282.9,6.933,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0581762145,282.9,0.38,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0548857654,282.91,18.0378239,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0513617185,282.92,1.33468844,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0477268717,282.99,0.10108438,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0440754907,283,2.92961441,282.29,282.3,41.698,50,0.01
282.295,282.295,-0.0404787339,283,3.02,282.29,282.3,41.698,50,0.01
282.295,282.725,-0.0369891328,283,53.00473129,282.29,282.3,41.698,50,0.01
282.295,282.725,-0.0336442865,283,0.03532497,282.29,282.3,41.698,50,0.01
282.295,282.725,-0.0304699,283,1,282.29,282.3,41.698,50,0.01
282.295,282.725,-0.0274822768,283,20,282.29,282.3,41.698,50,0.01
282.295,282.725,-0.0246903586,283,0.02910283,282.29,282.3,41.698,50,0.01
282.725,282.725,0.0087744079,283,0.02910283,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0319178489,283.01,5,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0470085784,283.09,0.10108438,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0558860154,283.15,25.111,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0600353281,283.15,7.996,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.060649891,283.18,0.05,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0586832754,283.19,0.10108438,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.054892475,283.2,0.74201116,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0498737949,283.25,10,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0440926061,283.27,0.3009,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.037907974,283.29,0.10108438,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0315930071,283.3,0.05,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0253516371,283.35,15.15838737,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0193324266,283.39,0.10122639,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0136399016,283.39,0.04864715,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0083438296,283.39,0.01796375,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,0.0034867906,283.48,3.6407,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,-0.0009096649,283.49,0.10122639,282.31,283.14,7.60940094,0.47,0.83
282.725,282.725,-0.0048400276,283.5,0.07,282.31,283.14,7.60940094,0.47,0.83
282.725,282.56,-0.0083108062,283.51,0.25,282.31,283.14,7.60940094,0.47,0.83
282.725,282.61,-0.0113372995,283.54,13.38824563,282.31,283.14,7.60940094,0.47,0.83
282.725,282.645,-0.0139410229,283.55,2,282.31,283.14,7.60940094,0.47,0.83
282.725,282.84,-0.0161476703,283.59,0.10053667,282.31,283.14,7.60940094,0.47,0.83
282.725,282.84,-0.0179855148,283.61,7.95142336,282.31,283.14,7.60940094,0.47,0.83
282.56,282.84,-0.03133032,283.61,7.95142336,282.42,282.7,0.03223186,19.99996464,0.28
282.61,283.025,-0.0368915891,283.61,7.95142336,282.52,282.7,4.87834771,19.99996464,0.18
282.645,283.2,-0.0378218952,283.61,7.95142336,282.56,282.73,4.37,0.05,0.17
282.84,282.85,-0.0239268123,283.61,7.95142336,282.65,283.03,11.65,24.70202087,0.38
282.84,282.785,-0.0139940382,283.03,7.045e-05,282.65,283.03,11.65,24.70202087,0.38
282.84,282.785,-0.0071561956,283.03,4.77101008,282.65,283.03,11.65,24.70202087,0.38
283.025,282.785,0.0105713426,283.03,4.77101008,283.02,283.03,14.47,19.93094034,0.01
283.2,282.785,0.0346818514,283.03,4.77101008,283.12,283.28,11.63,0.24,0.16
282.85,282.785,0.0247920035,283.03,4.77101008,282.63,283.07,3.05869967,19.93094034,0.44
282.785,282.785,0.011676404,283.03,4.77101008,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,0.0013580997,283.07,5.95250317,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,-0.0066600554,283.07,6.16689515,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,-0.0127928707,283.07,0.05,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,-0.01738601,283.41,33.464,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,-0.0207271055,283.61,12.52047664,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,-0.0230551185,283.65,0.01,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,-0.0245682206,283.68,0.03798069,282.5,283.07,0.05,19.93094034,0.57
282.785,282.785,-0.0254304268,283.69,0.10053667,282.5,283.07,0.05,19.93094034,0.57
282.785,282.865,-0.0257771754,283.69,0.02863021,282.5,283.07,0.05,19.93094034,0.57
282.785,283.13,-0.0257200203,283.7,5,282.5,283.07,0.05,19.93094034,0.57
282.785,283.13,-0.0253505744,283.79,0.10053667,282.5,283.07,0.05,19.93094034,0.57
282.785,283.13,-0.0247438226,283.84,18.6981968,282.5,283.07,0.05,19.93094034,0.57
282.785,283.13,-0.0239609023,283.85,130.0803915,282.5,283.07,0.05,19.93094034,0.57
282.865,283.61,-0.0173078471,283.85,130.0803915,282.82,282.91,11.65,19.99996464,0.09
283.13,283.56,0.0065738899,283.85,130.0803915,282.91,283.35,11.64,4.84,0.44
283.13,283.605,0.0228088854,282.99,7.81154202,282.91,283.35,11.64,4.84,0.44
283.13,283.605,0.033107915,283.6,9.531,282.91,283.35,11.64,4.84,0.44
283.13,283.605,0.0388549678,283.84,15.38658202,282.91,283.35,11.64,4.84,0.44
283.61,283.605,0.075626171,283.84,15.38658202,283.4,283.82,0.04532199,0.07,0.42
283.56,283.605,0.0949625857,283.84,15.38658202,283.51,283.61,9.09551623,20.4719,0.1
283.605,283.605,0.1081005303,283.84,15.38658202,283.6,283.61,14.93551623,20.9019,0.01
283.605,283.605,0.1130945816,283.6,0.364005,283.6,283.61,14.93551623,20.9019,0.01
283.605,283.605,0.112057907,283.6,0.364005,283.6,283.61,16.61989388,16.2,0.01
283.605,283.605,0.1066741751,283.6,2.827214,283.6,283.61,16.61989388,16.2,0.01
283.605,283.605,0.0982754333,283.6,5.84,283.6,283.61,16.61989388,16.2,0.01
283.605,283.605,0.087906722,283.6,2.04838265,283.6,283.61,16.61989388,16.2,0.01
283.605,283.605,0.0763796047,283.61,8,283.6,283.61,16.61989388,16.2,0.01
283.605,283.74,0.0643164371,283.61,8,283.6,283.61,16.61989388,16.2,0.01
283.605,283.74,0.0521869118,283.86,5,283.6,283.61,16.61989388,16.2,0.01
283.605,283.74,0.0403381626,283.86,4.84,283.6,283.61,16.61989388,16.2,0.01
283.605,283.74,0.0290195069,283.89,0.10053667,283.6,283.61,16.61989388,16.2,0.01
283.605,283.74,0.0184027294,283.9,1.22744115,283.6,283.61,16.61989388,16.2,0.01
283.74,283.475,0.018290971,283.9,1.22744115,283.51,283.97,0.16541559,70.55874325,0.46
283.74,283.49,0.0158770118,283.97,0.35244943,283.51,283.97,0.16541559,70.55874325,0.46
283.74,283.52,0.011898639,283.97,3.699316,283.51,283.97,0.16541559,70.55874325,0.46
283.74,283.52,0.0069305396,283.97,1.15825675,283.51,283.97,0.16541559,70.55874325,0.46
283.74,283.52,0.0014151843,283.54,7.03258075,283.51,283.97,0.16541559,70.55874325,0.46
283.475,283.565,-0.0233373218,283.54,7.03258075,283.41,283.54,0.09,0.96741925,0.13
283.49,283.5,-0.0407355027,283.54,7.03258075,283.44,283.54,2.93,0.96741925,0.1
283.52,283.495,-0.0512694404,283.54,7.03258075,283.5,283.54,7.96747406,0.96738409,0.04
283.52,283.5,-0.0587225006,283.54,3.516e-05,283.5,283.54,7.96747406,0.96738409,0.04
283.52,283.505,-0.0636984083,283.54,0.00351629,283.5,283.54,7.96747406,0.96738409,0.04
283.565,283.495,-0.0634654707,283.54,0.00351629,283.48,283.65,2.93,31.933,0.17
283.5,283.495,-0.0673921725,283.54,0.00351629,283.47,283.53,0.21541559,1.746329,0.06
283.495,283.495,-0.0697421645,283.54,0.00351629,283.47,283.52,0.21541559,1.746329,0.05
283.5,283.485,-0.0701079615,283.54,0.00351629,283.47,283.53,0.21541559,1.746329,0.06
283.505,283.475,-0.0689830793,283.54,0.00351629,283.47,283.54,3.21541559,0.42,0.07
283.495,283.485,-0.0678412808,283.54,0.00351629,283.47,283.52,3.21541559,138.42,0.05
283.495,283.485,-0.0659287268,283.47,0.05,283.47,283.52,3.21541559,138.42,0.05
283.495,283.485,-0.0634585863,283.47,0.05786,283.47,283.52,3.21541559,138.42,0.05
283.485,283.485,-0.0613197264,283.47,0.05786,283.47,283.5,3.10755559,138.42,0.03
283.475,283.485,-0.0594128302,283.47,0.05786,283.47,283.48,3.10755559,138.68,0.01
283.485,283.475,-0.0562267407,283.47,0.05786,283.47,283.5,3.10755559,140.166329,0.03
283.485,283.475,-0.0528941929,283.48,1.14,283.47,283.5,3.10755559,140.166329,0.03
283.485,283.475,-0.0495044327,283.47,0.10755559,283.47,283.5,3.10755559,140.166329,0.03
283.485,283.48,-0.0461260784,283.47,0.75244441,283.47,283.5,3.10755559,140.166329,0.03
283.485,283.48,-0.0428110008,283.47,0.473579,283.47,283.5,3.10755559,140.166329,0.03
283.475,283.475,-0.0403154827,283.47,0.473579,283.47,283.48,1.77397659,1.746329,0.01
283.475,283.475,-0.0377135961,283.47,0.10610993,283.47,283.48,1.77397659,1.746329,0.01
283.475,283.475,-0.0350767507,283.47,0.10610993,283.47,283.48,1.66786666,1.4,0.01
283.48,283.475,-0.0321004456,283.47,0.10610993,283.47,283.49,1.66786666,138.42,0.02
283.48,283.475,-0.029302141,283.49,24.9927,283.47,283.49,1.66786666,138.42,0.02
283.475,283.475,-0.0270442219,283.49,24.9927,283.47,283.48,1.66786666,2.066329,0.01
283.475,283.475,-0.0248495973,283.48,0.32,283.47,283.48,1.66786666,2.066329,0.01
283.475,283.475,-0.0227413128,283.48,0.674125,283.47,283.48,1.66786666,2.066329,0.01
283.475,283.475,-0.0207352659,283.48,0.674125,283.47,283.48,1.66786666,3.472204,0.01
283.475,283.475,-0.0188416905,283.47,1.66786666,283.47,283.48,1.66786666,3.472204,0.01
283.475,283.475,-0.0170663715,283.4,0.04532199,283.47,283.48,1.66786666,3.472204,0.01
283.475,283.475,-0.015411638,283.11,0.05,283.47,283.48,1.66786666,3.472204,0.01
283.475,283.475,-0.0138771702,283.1,0.05,283.47,283.48,1.66786666,3.472204,0.01
283.475,283.475,-0.0124606538,283.1,0.05,283.47,283.48,1.66786666,3.472204,0.01
283.475,283.475,-0.0111583075,283.1,0.05,283.47,283.48,1.66786666,3.472204,0.01
283.475,283.16,-0.0099653061,283,1,283.47,283.48,1.66786666,3.472204,0.01
283.475,282.91,-0.0088761175,282.97,0.05,283.47,283.48,1.66786666,3.472204,0.01
283.475,282.91,-0.00788477,282.97,0.05,283.47,283.48,1.66786666,3.472204,0.01
283.475,282.91,-0.00698506,282.8,0.04532534,283.47,283.48,1.66786666,3.472204,0.01
283.475,282.91,-0.0061707149,282.64,1.71249609,283.47,283.48,1.66786666,3.472204,0.01
283.16,282.91,-0.0280509002,282.64,1.71249609,282.81,283.51,0.636247,0.05,0.7
282.91,282.91,-0.0605368343,282.64,1.71249609,282.7,283.12,15.44,7.21204049,0.42
282.91,282.91,-0.0814468871,283.12,7.21204049,282.7,283.12,15.44,7.21204049,0.42
282.91,282.91,-0.093434427,283.49,0.05,282.7,283.12,15.44,7.21204049,0.42
282.91,282.91,-0.0986414652,283.49,0.05,282.7,283.12,15.44,7.21204049,0.42
282.91,282.91,-0.0987888179,283.49,0.05,282.7,283.12,15.44,7.21204049,0.42
282.91,283.245,-0.0952511619,283.49,0.05,282.7,283.12,15.44,7.21204049,0.42
282.91,283.245,-0.0891194365,283.49,0.05,282.7,283.12,15.44,7.21204049,0.42
282.91,283.245,-0.0812526552,283.51,0.05,282.7,283.12,15.44,7.21204049,0.42
282.91,283.305,-0.0723208612,283.52,0.05,282.7,283.12,15.44,7.21204049,0.42
282.91,283.53,-0.062840683,283.55,34.64295811,282.7,283.12,15.44,7.21204049,0.42
283.245,283.535,-0.0291534295,283.55,34.64295811,282.77,283.72,3,30,0.95
283.245,283.57,-0.0034900642,283.7,1.1,282.77,283.72,3,30,0.95
283.245,283.585,0.0157005205,283.71,4.17131387,282.77,283.72,3,30,0.95
283.305,283.565,0.0340044158,283.71,4.17131387,282.9,283.71,15.92,12.227,0.81
283.53,283.565,0.0629064279,283.71,4.17131387,283.45,283.61,17.14280832,19.99996464,0.16
283.535,283.565,0.0824926816,283.71,4.17131387,283.47,283.6,2.47,7.89,0.13
283.57,283.565,0.0969449942,283.71,4.17131387,283.55,283.59,2.57,19.99996464,0.04
283.585,283.565,0.1057696877,283.71,4.17131387,283.58,283.59,2.27,19.99996464,0.01
283.565,283.565,0.1077112468,283.71,4.17131387,283.55,283.58,2.26,1.072204,0.03
283.565,283.565,0.1060505104,283.71,4.17131387,283.56,283.57,0.05,30,0.01
283.565,283.565,0.1017818306,283.57,25.85114143,283.56,283.57,0.05,30,0.01
283.565,283.565,0.0956944344,283.57,25.85114143,283.56,283.57,19.04,1.072204,0.01
283.565,283.585,0.0884097981,283.57,25.85114143,283.56,283.57,19.04,21.07216864,0.01
283.565,283.585,0.0804126464,283.57,25.85114143,283.56,283.57,19.04,19.99996464,0.01
283.565,283.58,0.0720766214,283.57,25.85114143,283.56,283.57,2.45,19.99996464,0.01
283.565,283.59,0.0636855016,283.57,19.99996464,283.56,283.57,2.45,19.99996464,0.01
283.565,283.585,0.0554507075,283.6,2.59743536,283.56,283.57,2.45,19.99996464,0.01
283.585,283.58,0.0489616115,283.6,2.59743536,283.57,283.6,16.59,5.34256464,0.03
283.585,283.595,0.0424188219,283.6,3.515e-05,283.57,283.6,16.59,5.34256464,0.03
283.58,283.595,0.0356396292,283.6,3.515e-05,283.56,283.6,0.05,5.34252949,0.04
283.59,283.585,0.0299463663,283.6,3.515e-05,283.58,283.6,2.15,5.34252949,0.02
283.585,283.585,0.0240894385,283.6,3.515e-05,283.57,283.6,16.59,5.34252949,0.03
283.58,283.58,0.0182765413,283.6,3.515e-05,283.56,283.6,0.05,5.34252949,0.04
283.595,283.59,0.0140952436,283.6,3.515e-05,283.59,283.6,42.829,7.02829015,0.01
283.595,283.59,0.010104867,283.6,3.515e-05,283.59,283.6,40.835,4.73576066,0.01
283.585,283.58,0.0056469783,283.6,3.515e-05,283.57,283.6,16.59,4.73576066,0.03
283.585,283.58,0.001713193,283.6,3.515e-05,283.57,283.6,16.59,4.73576066,0.03
283.58,283.58,-0.0020864364,283.6,3.515e-05,283.56,283.6,0.05,4.73576066,0.04
283.59,283.58,-0.0045909262,283.6,3.515e-05,283.58,283.6,2.48,4.73576066,0.02
283.59,283.585,-0.006814978,283.59,0.0215,283.58,283.6,2.48,4.73576066,0.02
283.58,283.595,-0.0094805006,283.59,0.0215,283.56,283.6,0.05,4.73576066,0.04
283.58,283.595,-0.0116435103,283.6,0.00351554,283.56,283.6,0.05,4.73576066,0.04
283.58,283.595,-0.0133698958,283.6,0.04648446,283.56,283.6,0.05,4.73576066,0.04
283.58,283.595,-0.0147180821,283.6,0.65662482,283.56,283.6,0.05,4.73576066,0.04
283.585,283.595,-0.0153808233,283.6,0.65662482,283.57,283.6,16.58,4.02913584,0.03
283.595,283.595,-0.0151625881,283.6,0.65662482,283.59,283.6,57.72723534,4.02913584,0.01
283.595,283.595,-0.0150307847,283.59,5,283.59,283.6,57.72723534,4.02913584,0.01
283.595,283.595,-0.0149470034,283.59,5,283.59,283.6,52.72723534,4.02913584,0.01
283.595,283.595,-0.0148827235,283.59,20,283.59,283.6,52.72723534,4.02913584,0.01
283.595,283.595,-0.0148172854,283.59,20,283.59,283.6,32.72723534,4.02913584,0.01
283.595,283.595,-0.0147362328,283.59,20,283.59,283.6,32.72723534,4.02913584,0.01
283.595,283.595,-0.0146299629,283.6,1.02913584,283.59,283.6,32.72723534,4.02913584,0.01
283.595,283.595,-0.0144926302,283.6,3,283.59,283.6,32.72723534,4.02913584,0.01
283.595,283.595,-0.0143212605,283.61,10,283.59,283.6,32.72723534,4.02913584,0.01
283.595,283.595,-0.0141150381,283.71,5.18,283.59,283.6,32.72723534,4.02913584,0.01
283.595,283.595,-0.0138747349,283.72,24.86596416,283.59,283.6,32.72723534,4.02913584,0.01
283.595,283.595,-0.0136022564,283.72,24.86596416,283.59,283.6,33.03723534,0.05,0.01
283.595,283.595,-0.0133002835,283.72,24.86596416,283.59,283.6,33.03723534,0.05,0.01
283.595,283.595,-0.012971992,283.72,24.86596416,283.59,283.6,33.03723534,0.05,0.01
283.595,283.595,-0.0126208349,283.59,0.486157,283.59,283.6,33.03723534,0.05,0.01
283.595,283.595,-0.0122503769,283.59,0.486157,283.59,283.6,32.55107834,0.05,0.01
283.595,283.595,-0.0118641697,283.59,0.486157,283.59,283.6,32.55107834,0.05,0.01
283.595,283.595,-0.0114656603,283.59,0.486157,283.59,283.6,32.60107834,0.05,0.01
283.595,283.595,-0.0110581258,283.59,13.30107834,283.59,283.6,32.60107834,0.05,0.01
283.595,283.595,-0.0106446298,283.59,3.99492166,283.59,283.6,32.60107834,0.05,0.01
283.595,283.595,-0.0102279935,283.59,3.99492166,283.59,283.6,15.30507834,0.05,0.01
283.595,283.595,-0.0098107816,283.59,3.99492166,283.59,283.6,15.30507834,0.05,0.01
283.595,283.595,-0.0093952961,283.59,3.99492166,283.59,283.6,15.30507834,0.05,0.01
283.595,283.595,-0.0089835787,283.59,3.99492166,283.59,283.6,15.45507834,0.05,0.01
283.595,283.595,-0.008577418,283.59,0.100191,283.59,283.6,15.45507834,0.05,0.01
283.595,283.595,-0.0081783608,283.59,0.100191,283.59,283.6,15.40488734,5.05,0.01
283.595,283.595,-0.0077877259,283.59,0.100191,283.59,283.6,15.45488734,5.05,0.01
283.595,283.595,-0.0074066195,283.59,0.100191,283.59,283.6,6.18,5.05,0.01
283.595,283.595,-0.0070359521,283.59,0.100191,283.59,283.6,6.24,5.05,0.01
283.595,283.595,-0.0066764548,283.59,0.05,283.59,283.6,6.24,5.05,0.01
283.595,283.595,-0.0063286966,283.59,0.1,283.59,283.6,6.24,5.05,0.01
283.595,283.595,-0.0059931003,283.59,0.05,283.59,283.6,6.24,5.05,0.01
283.595,283.595,-0.0056699584,283.59,0.05,283.59,283.6,6.24,5.05,0.01
283.595,283.52,-0.0053594481,283.59,0.05,283.59,283.6,6.24,5.05,0.01
283.595,283.535,-0.005061645,283.59,0.05,283.59,283.6,6.24,5.05,0.01
283.595,283.535,-0.0047765365,283.54,19,283.59,283.6,6.24,5.05,0.01
283.595,283.535,-0.0045040334,283.5,4.773,283.59,283.6,6.24,5.05,0.01
283.595,283.535,-0.0042439812,283.45,8.813454,283.59,283.6,6.24,5.05,0.01
283.52,283.535,-0.0093807854,283.45,8.813454,283.45,283.59,8.32935432,127.98,0.14
283.535,283.535,-0.0116869269,283.45,8.813454,283.5,283.57,30.80373226,127.98,0.07
283.535,283.535,-0.0129871068,283.57,3.515e-05,283.5,283.57,30.80373226,127.98,0.07
283.535,283.535,-0.0135216674,283.6,5,283.5,283.57,30.80373226,127.98,0.07
283.535,283.535,-0.0134839018,283.67,1.41713963,283.5,283.57,30.80373226,127.98,0.07
283.535,283.535,-0.0130284115,283.56,0.13009356,283.5,283.57,30.80373226,127.98,0.07
283.535,283.57,-0.0122780588,283.56,4.86990644,283.5,283.57,30.80373226,127.98,0.07
283.535,283.59,-0.011329741,283.59,0.05,283.5,283.57,30.80373226,127.98,0.07
283.535,283.59,-0.0102591809,283.66,1.072204,283.5,283.57,30.80373226,127.98,0.07
283.535,283.59,-0.0091248932,283.67,70.06686037,283.5,283.57,30.80373226,127.98,0.07
283.535,283.59,-0.0079714643,283.72,13.35232919,283.5,283.57,30.80373226,127.98,0.07
283.57,283.59,-0.0043194383,283.72,13.35232919,283.55,283.59,2.96315133,127.98,0.04
283.59,283.59,-9.411356466510791e-05,283.72,13.35232919,283.57,283.61,3.62,0.25,0.04
283.59,283.59,0.002964845,283.72,13.35232919,283.57,283.61,3.62,0.25,0.04
283.59,283.59,0.0051003793,283.61,0.05,283.57,283.61,3.62,0.25,0.04
283.59,283.59,0.0065108264,283.61,0.05,283.57,283.61,3.62,0.25,0.04
283.59,283.61,0.0073575685,283.61,0.05,283.57,283.61,3.62,0.25,0.04
283.59,283.695,0.007771423,283.61,0.05,283.57,283.61,3.62,0.25,0.04
283.59,283.69,0.0078579745,283.61,0.05,283.57,283.61,3.62,0.25,0.04
283.59,283.695,0.0077020186,283.71,0.05,283.57,283.61,3.62,0.25,0.04
283.59,283.66,0.007371263,283.72,10.24227731,283.57,283.61,3.62,0.25,0.04
283.61,283.655,0.0083553024,283.72,10.24227731,283.6,283.62,3.62,29.99999957,0.02
283.695,283.655,0.0148921862,283.72,10.24227731,283.67,283.72,0.05,4.01746051,0.05
283.69,283.655,0.0186574434,283.72,10.24227731,283.66,283.72,2.96200186,4.01746051,0.06
283.695,283.655,0.02104489,283.72,10.24227731,283.67,283.72,10.07,4.01746051,0.05
283.66,283.655,0.0194888454,283.72,10.24227731,283.6,283.72,10.07,4.01746051,0.12
283.655,283.655,0.0173334221,283.72,10.24227731,283.6,283.71,10.07,0.15,0.11
283.655,283.655,0.0151633581,283.72,10.24227731,283.6,283.71,10.07,0.02,0.11
