datetime,open,high,low,close,RNN
2018-04-14 18:22:23.869877,8101.75,8082.9,8066.75,8099.09,
2018-04-14 18:22:30.689713,8102.97,8082.9,8065.58,8097.91,
2018-04-14 18:22:37.517548,8103.72,8082.9,8065.5,8097.84,
2018-04-14 18:22:44.581651,8103.72,8082.89,8065.47,8097.8,
2018-04-14 18:22:51.456021,8102.17,8082.89,8065.65,8097.99,
2018-04-14 18:22:58.217557,8102.55,8082.89,8064.98,8097.31,
2018-04-14 18:23:05.066928,8102.55,8082.89,8064.98,8097.31,
2018-04-14 18:23:11.878237,8102.84,8082.9,8065,8097.34,
2018-04-14 18:23:18.724151,8104.87,8082.9,8066.35,8098.69,
2018-04-14 18:23:25.491685,8104.47,8082.9,8063.69,8098.71,
2018-04-14 18:23:32.298845,8104.47,8082.9,8066.8,8098.71,
2018-04-14 18:23:39.166587,8105.06,8082.9,8068.84,8101.19,
2018-04-14 18:23:46.038035,8105.28,8082.9,8068.84,8101.19,
2018-04-14 18:23:52.791502,8105.28,8082.9,8069.54,8101.89,
2018-04-14 18:23:59.697018,8106.6,8082.9,8070.11,8102.22,
2018-04-14 18:24:06.470151,8107.82,8082.9,8071.61,8102.72,
2018-04-14 18:24:13.264268,8107.82,8082.9,8071.99,8104.35,
2018-04-14 18:24:20.059180,8108.34,8082.9,8071.99,8104.35,
2018-04-14 18:24:26.913752,8107.8,8082.9,8072.6,8104.73,
2018-04-14 18:24:33.807988,8107.8,8082.9,8072.6,8104.73,
2018-04-14 18:24:40.624107,8108.83,8082.89,8072.73,8105.1,
2018-04-14 18:24:47.390185,8110.41,8082.89,8072.73,8105.1,
2018-04-14 18:24:54.192953,8110.41,8082.9,8072.73,8105.1,
2018-04-14 18:25:00.977540,8110.43,8082.9,8072.73,8105.1,
2018-04-14 18:25:07.886927,8110.79,8082.9,8073.1,8105.23,
2018-04-14 18:25:14.855428,8110.79,8082.9,8073.1,8105.23,
2018-04-14 18:25:21.628598,8112.06,8082.89,8072.78,8105.14,
2018-04-14 18:25:28.507809,8111.34,8082.89,8071.16,8105.23,
2018-04-14 18:25:35.402128,8111.34,8082.9,8074.48,8106.73,
2018-04-14 18:25:42.164346,8111.98,8082.9,8074.63,8107,
2018-04-14 18:25:49.108484,8111.63,8082.89,8074.69,8107.06,
2018-04-14 18:25:56.241333,8111.77,8082.89,8074.69,8107.06,
2018-04-14 18:26:03.040305,8111.77,8082.9,8074.71,8107.08,
2018-04-14 18:26:09.875372,8112.15,8082.9,8074.71,8107.08,
2018-04-14 18:26:16.674053,8110.26,8082.9,8074.71,8107.08,
2018-04-14 18:26:23.474621,8110.26,8082.9,8074.71,8107.09,
2018-04-14 18:26:30.349673,8111.75,8082.91,8074.9,8107.28,
2018-04-14 18:26:37.288409,8112.42,8082.91,8077.09,8107.56,
2018-04-14 18:26:44.097100,8112.42,8084.59,8077.09,8107.88,
2018-04-14 18:26:51.035619,8111.56,8084.59,8077.22,8109.61,
2018-04-14 18:26:57.853819,8111.81,8086.04,8077.23,8109.61,
2018-04-14 18:27:04.991484,8111.81,8086.04,8077.51,8109.74,
2018-04-14 18:27:11.811576,8112.41,8089,8081.28,8109.74,
2018-04-14 18:27:18.684858,8115.63,8089,8089.39,8117.76,
2018-04-14 18:27:25.485239,8115.63,8095,8090,8120.6,
2018-04-14 18:27:32.317379,8123.46,8095,8094.56,8122.95,
2018-04-14 18:27:39.209785,8126.9,8106.17,8095.07,8123.46,
2018-04-14 18:27:46.120763,8126.9,8106.17,8095.41,8123.8,
2018-04-14 18:27:52.975937,8130.09,8106.17,8095.41,8123.8,
2018-04-14 18:28:00.248383,8127.36,8106.17,8091.96,8121.27,
2018-04-14 18:28:07.135178,8127.36,8092.5,8085.19,8116.79,
2018-04-14 18:28:14.001162,8123.02,8092.5,8081.75,8111.58,
2018-04-14 18:28:20.889942,8119.55,8092.5,8081.75,8110.67,
2018-04-14 18:28:27.714153,8116.96,8092.5,8078.2,8106.53,
2018-04-14 18:28:34.514046,8116.96,8089,8078.01,8106.34,
2018-04-14 18:28:41.404846,8116.5,8089,8078.66,8106.99,
2018-04-14 18:28:48.255744,8114.22,8089.01,8078.17,8106.6,
2018-04-14 18:28:55.420692,8114.22,8089.01,8078.15,8108.03,
2018-04-14 18:29:02.285101,8115.76,8089,8078.15,8109.1,
2018-04-14 18:29:09.087225,8116.4,8089,8078.15,8109.61,
2018-04-14 18:29:15.966812,8116.4,8089.92,8078.15,8109.61,
2018-04-14 18:29:22.714173,8115.08,8095.78,8073.09,8109.61,
2018-04-14 18:29:29.636372,8117.38,8095.78,8078.19,8109.74,
2018-04-14 18:29:36.440273,8117.38,8092.92,8078.19,8109.74,
2018-04-14 18:29:43.344326,8116.93,8092.92,8077.88,8107.73,
2018-04-14 18:29:50.220974,8115.57,8092.8,8078.19,8107.73,
2018-04-14 18:29:57.071327,8115.57,8092.8,8078.19,8107.73,
2018-04-14 18:30:03.913294,8115.4,8092.8,8078.19,8107.73,
2018-04-14 18:30:10.724691,8114.57,8092.8,8077.77,8107.73,
2018-04-14 18:30:17.544889,8114.57,8092.79,8075.82,8106.73,
2018-04-14 18:30:24.436096,8112.99,8092.79,8075.78,8106.23,
2018-04-14 18:30:31.349251,8110.1,8090.28,8069.82,8102.18,
2018-04-14 18:30:38.169391,8108.22,8090.28,8068.01,8100.35,
2018-04-14 18:30:44.988430,8108.22,8089.99,8067.01,8099.35,
2018-04-14 18:30:52.032534,8108.12,8089.99,8065.42,8097.76,
2018-04-14 18:30:58.795547,8107.59,8086.65,8066.35,8098.69,
2018-04-14 18:31:05.614965,8107.59,8086.65,8066.35,8098.69,
2018-04-14 18:31:12.400677,8107.62,8086.19,8066.35,8098.69,
2018-04-14 18:31:19.215087,8107.76,8086.19,8066.35,8098.69,
2018-04-14 18:31:26.039721,8107.76,8086.2,8066.35,8098.69,
2018-04-14 18:31:32.918521,8109.93,8086.2,8073.13,8105.16,
2018-04-14 18:31:39.869698,8111.37,8096.21,8076.03,8108.41,
2018-04-14 18:31:46.702324,8111.37,8096.21,8076.03,8108.41,
2018-04-14 18:31:53.554987,8112.01,8096.21,8077.03,8109.41,
2018-04-14 18:32:00.334259,8113.84,8096.21,8078.87,8111.25,
2018-04-14 18:32:07.110157,8113.84,8096.2,8079.19,8111.58,
2018-04-14 18:32:14.019473,8113.69,8096.2,8079.26,8111.65,
2018-04-14 18:32:20.972152,8113.1,8096.2,8076.33,8108.7,
2018-04-14 18:32:27.740438,8113.1,8096.2,8075.61,8107.99,
2018-04-14 18:32:34.525474,8110.8,8091,8075.36,8107.74,
2018-04-14 18:32:41.304076,8110.71,8091,8074.67,8107.04,
2018-04-14 18:32:48.109028,8110.71,8091.01,8073.76,8106.13,
2018-04-14 18:32:54.917271,8111.32,8091.01,8073.69,8106.06,
2018-04-14 18:33:01.789583,8110.9,8091.01,8071.02,8103.37,
2018-04-14 18:33:08.987022,8110.9,8091.01,8072.89,8105.25,
2018-04-14 18:33:15.769447,8109.23,8091.01,8072.89,8105.25,
2018-04-14 18:33:22.830980,8108.79,8091.01,8073.12,8105.49,
2018-04-14 18:33:30.053166,8108.83,8091,8074.78,8106.9,
2018-04-14 18:33:37.070830,8108.83,8091,8075.03,8107.41,
2018-04-14 18:33:43.915264,8111.36,8085.13,8075.28,8107.66,
2018-04-14 18:33:50.667656,8109.77,8085.13,8075.68,8108.06,
2018-04-14 18:33:57.449706,8109.77,8091.01,8075.98,8108.36,
2018-04-14 18:34:04.285696,8110.85,8091.01,8076.08,8108.46,
2018-04-14 18:34:11.217849,8112.31,8089.01,8076.48,8108.86,
2018-04-14 18:34:18.041636,8112.31,8089.01,8075.32,8107.7,
2018-04-14 18:34:24.873908,8112.82,8089.02,8076.03,8108.41,
2018-04-14 18:34:31.684768,8111.28,8089.02,8076.03,8108.41,
2018-04-14 18:34:38.434671,8111.28,8089.01,8074.41,8106.78,
2018-04-14 18:34:45.209271,8111.33,8089.01,8074.54,8106.91,
2018-04-14 18:34:52.091031,8112.15,8089.01,8074.59,8106.96,
2018-04-14 18:34:59.059816,8112.15,8089.01,8075.03,8107.41,
2018-04-14 18:35:05.835900,8112.13,8089,8070.54,8106.77,
2018-04-14 18:35:12.691906,8109.52,8089,8074.78,8107.16,
2018-04-14 18:35:19.516633,8109.52,8082.19,8061.42,8093.74,
2018-04-14 18:35:26.673406,8105.64,8082.19,8060.88,8093.2,
2018-04-14 18:35:33.451993,8101.86,8082.2,8062.26,8094.59,
2018-04-14 18:35:40.204291,8101.86,8082.2,8064.22,8096.55,
2018-04-14 18:35:47.080948,8101.55,8082.2,8066.74,8099.08,
2018-04-14 18:35:53.889306,8103.06,8082.2,8066.9,8099.25,
2018-04-14 18:36:00.647045,8103.06,8089.5,8068.85,8101.2,
2018-04-14 18:36:07.411337,8104.9,8089.5,8069.34,8101.7,
2018-04-14 18:36:14.236129,8107.14,8089.5,8068,8100.35,
2018-04-14 18:36:20.969517,8107.14,8089.5,8068.35,8100.7,
2018-04-14 18:36:27.838025,8106.26,8076.19,8066.26,8098.6,
2018-04-14 18:36:34.670914,8101.84,8076.19,8066.81,8099.15,
2018-04-14 18:36:41.439120,8101.84,8082.01,8067.77,8100.11,
2018-04-14 18:36:48.205736,8104.33,8082.01,8067.56,8099.9,
2018-04-14 18:36:54.989599,8104.52,8082.01,8068.19,8100.54,
2018-04-14 18:37:01.850640,8104.52,8082.01,8062.95,8099.08,
2018-04-14 18:37:08.689040,8105.93,8082.02,8065.79,8098.13,
2018-04-14 18:37:15.509987,8104.75,8082.02,8065.82,8098.15,
2018-04-14 18:37:22.400988,8103.01,8082.01,8064.87,8097.2,
2018-04-14 18:37:29.203386,8103.01,8082.01,8064.04,8096.37,
2018-04-14 18:37:35.988242,8102.55,8082.01,8064.24,8096.57,
2018-04-14 18:37:42.770764,8102.55,8082.01,8064.55,8096.88,
2018-04-14 18:37:49.861744,8102.55,8082.02,8064.74,8100.23,
2018-04-14 18:37:56.919941,8101.51,8082.02,8064.74,8100.23,
2018-04-14 18:38:03.748666,8101.51,8082.02,8064.74,8100.23,
2018-04-14 18:38:10.569432,8101.51,8082.02,8064.7,8100.23,
2018-04-14 18:38:17.547691,8101.49,8082.02,8064.74,8097.07,
2018-04-14 18:38:24.384964,8100.94,8082.02,8064.68,8097.01,
2018-04-14 18:38:31.158485,8100.94,8082.02,8064.74,8097.07,
2018-04-14 18:38:38.114010,8100.32,8082.01,8064.74,8097.07,
2018-04-14 18:38:45.060264,8100.37,8082.01,8064.74,8097.07,
2018-04-14 18:38:51.852705,8100.37,8082.01,8064.74,8097.07,
2018-04-14 18:38:58.633559,8100.32,8082.01,8064.74,8097.07,
2018-04-14 18:39:05.424769,8100.32,8082.02,8064.74,8097.07,
2018-04-14 18:39:12.288079,8099.26,8082.02,8064.74,8097.07,
2018-04-14 18:39:19.038997,8099.26,8082.01,8064.74,8097.07,
2018-04-14 18:39:25.978283,8099.26,8082.01,8064.74,8097.07,
2018-04-14 18:39:32.855980,8099.28,8082.02,8064.74,8097.07,
2018-04-14 18:39:39.824767,8099.28,8082.02,8064.74,8097.07,
2018-04-14 18:39:46.688251,8099.32,8082.02,8064.74,8097.07,
2018-04-14 18:39:53.570166,8100.1,8082.02,8064.74,8097.07,
2018-04-14 18:40:00.376294,8100.1,8082.02,8064.74,8097.07,
2018-04-14 18:40:07.229421,8100.1,8082.02,8068.74,8101.09,
2018-04-14 18:40:14.041623,8100.99,8082.02,8068.74,8101.09,
2018-04-14 18:40:20.895861,8100.99,8082.02,8068.74,8101.09,
2018-04-14 18:40:27.769523,8101.01,8082.02,8067.84,8100.19,
2018-04-14 18:40:34.685457,8101.05,8082.02,8067.72,8100.07,
2018-04-14 18:40:41.469427,8101.05,8082.01,8065.31,8097.65,
2018-04-14 18:40:48.339623,8099.8,8082.01,8067.15,8099.49,
2018-04-14 18:40:55.225443,8102.99,8082.01,8067.54,8099.88,
2018-04-14 18:41:01.981693,8102.99,8082.01,8064.65,8096.98,
2018-04-14 18:41:08.804328,8101.8,8082.02,8064.01,8096.34,
2018-04-14 18:41:15.550774,8101.82,8082.02,8065.91,8098.24,
2018-04-14 18:41:22.360456,8101.82,8082.02,8066.3,8098.64,
2018-04-14 18:41:29.201886,8101.66,8082.02,8067.75,8100.09,
2018-04-14 18:41:36.008823,8102.31,8082.02,8069.04,8101.39,
2018-04-14 18:41:42.826773,8102.31,8082.02,8069.24,8101.59,
2018-04-14 18:41:49.620970,8103.99,8082.02,8068.74,8101.09,
2018-04-14 18:41:56.824104,8106.28,8082.02,8069.87,8102.22,
2018-04-14 18:42:03.665612,8103.54,8082.02,8071.39,8103.75,
2018-04-14 18:42:10.489469,8103.54,8082.92,8071.69,8104.05,
2018-04-14 18:42:17.345303,8103.5,8082.92,8071.6,8103.96,
2018-04-14 18:42:24.191120,8104.42,8082.92,8071.79,8104.16,
2018-04-14 18:42:31.157965,8104.42,8082.92,8071.8,8104.16,
2018-04-14 18:42:37.926631,8105.34,8082.92,8069.76,8102.12,
2018-04-14 18:42:44.775552,8103.85,8082.92,8069.76,8102.12,
2018-04-14 18:42:51.616480,8103.85,8084,8069.76,8102.12,
2018-04-14 18:42:58.388812,8103.41,8084,8069.5,8101.85,
2018-04-14 18:43:05.124632,8104.49,8086.42,8068.98,8101.33,
2018-04-14 18:43:11.950843,8104.49,8086.42,8068.75,8101.09,
2018-04-14 18:43:18.792119,8104.76,8082.91,8068.3,8100.65,
2018-04-14 18:43:25.547933,8103.11,8082.91,8068.1,8100.45,
2018-04-14 18:43:32.384329,8103.11,8082.92,8068.05,8100.4,
2018-04-14 18:43:39.251775,8103.17,8082.92,8066.23,8098.57,
2018-04-14 18:43:46.072231,8102.51,8082.92,8067.8,8100.15,
2018-04-14 18:43:52.891172,8102.51,8082.92,8067.8,8100.15,
2018-04-14 18:43:59.685408,8102.2,8082.92,8067.8,8100.15,
2018-04-14 18:44:06.499186,8105.23,8082.92,8069.69,8102.05,
2018-04-14 18:44:13.314427,8105.23,8082.92,8069.69,8102.05,
2018-04-14 18:44:20.148153,8105.83,8082.92,8069.69,8102.05,
2018-04-14 18:44:26.977335,8105.83,8082.92,8069.69,8102.05,
2018-04-14 18:44:33.865114,8105.83,8082.92,8069.69,8102.05,
2018-04-14 18:44:40.780662,8105.81,8082.92,8070.09,8102.45,
2018-04-14 18:44:47.669718,8106.26,8082.92,8070.14,8102.49,
2018-04-14 18:44:55.023038,8106.26,8088.15,8070.14,8102.49,
2018-04-14 18:45:01.811380,8105.57,8088.15,8070.14,8102.49,
2018-04-14 18:45:09.414833,8106.44,8086.01,8070.14,8102.49,
2018-04-14 18:45:16.262929,8106.58,8086.01,8070.14,8102.49,
2018-04-14 18:45:23.085650,8106.58,8086,8070.18,8102.53,
2018-04-14 18:45:29.972368,8106.59,8086,8069.18,8101.53,
2018-04-14 18:45:36.864507,8106.23,8084,8068.38,8100.73,
2018-04-14 18:45:43.711026,8106.23,8084,8070.18,8102.53,
2018-04-14 18:45:50.564172,8106.46,8083.01,8070.26,8102.62,
2018-04-14 18:45:57.486687,8106.21,8083.01,8070.59,8102.95,
2018-04-14 18:46:04.692121,8106.21,8083,8070.65,8103.01,
2018-04-14 18:46:11.578376,8107.22,8083,8071.1,8103.26,
2018-04-14 18:46:18.448004,8107.38,8083.01,8071.73,8103.22,
2018-04-14 18:46:25.431701,8107.38,8083.01,8071.72,8103.22,
2018-04-14 18:46:32.415775,8105.79,8083.01,8071.14,8103.22,
2018-04-14 18:46:39.259755,8105.47,8083.01,8069.97,8102.33,
2018-04-14 18:46:46.116689,8105.19,8082,8069.72,8102.07,
2018-04-14 18:46:53.088973,8105.19,8082,8065.73,8097.71,
2018-04-14 18:47:00.155010,8103.21,8079.61,8065.73,8097.2,
2018-04-14 18:47:06.988136,8101.74,8079.61,8065.73,8097.2,
2018-04-14 18:47:13.874768,8101.74,8079.61,8065.73,8097.2,
2018-04-14 18:47:20.751817,8102.54,8079.61,8065.73,8097.2,
2018-04-14 18:47:27.693235,8102.89,8079.99,8065.73,8097.2,
2018-04-14 18:47:34.458909,8102.89,8079.99,8065.73,8097.2,
2018-04-14 18:47:41.361509,8103.01,8080,8065.73,8097.2,
2018-04-14 18:47:48.195492,8101.9,8080,8065.73,8097.2,
2018-04-14 18:47:55.000977,8101.9,8080,8065.73,8097.2,
2018-04-14 18:48:01.873474,8102.28,8080,8065.73,8097.2,
2018-04-14 18:48:08.725922,8102.27,8080,8065.73,8097.2,
2018-04-14 18:48:15.546001,8102.27,8080,8065.73,8097.2,
2018-04-14 18:48:22.411911,8103.63,8080,8065.73,8097.2,
2018-04-14 18:48:29.264214,8103.78,8080,8065.73,8097.2,
2018-04-14 18:48:36.102320,8103.63,8079.99,8065.73,8097.2,
2018-04-14 18:48:42.956922,8103.63,8079.99,8065.73,8097.2,
2018-04-14 18:48:49.733704,8104.31,8079.99,8065.73,8097.2,
2018-04-14 18:48:56.528910,8104.26,8079.99,8065.73,8097.2,
2018-04-14 18:49:03.317103,8104.26,8083,8065.73,8097.2,
2018-04-14 18:49:10.201497,8104.69,8083,8065.73,8097.2,
2018-04-14 18:49:17.083793,8104.49,8083,8065.73,8097.71,
2018-04-14 18:49:23.975918,8104.49,8083,8065.8,8098.13,
2018-04-14 18:49:30.857666,8104.46,8083,8066.89,8099.23,
2018-04-14 18:49:37.666928,8103.94,8083,8066.3,8098.64,
2018-04-14 18:49:44.455484,8103.94,8083.01,8069.41,8099.21,
2018-04-14 18:49:51.249712,8105.5,8083.01,8069.41,8100.21,
2018-04-14 18:49:58.202984,8105.13,8083,8069.41,8100.71,
2018-04-14 18:50:05.074605,8105.13,8083,8072.84,8101.72,
2018-04-14 18:50:11.896991,8106.97,8085,8072.55,8101.72,
2018-04-14 18:50:18.818217,8108.6,8085,8074.7,8103.02,
2018-04-14 18:50:25.701272,8108.6,8092.15,8075.2,8103.52,
2018-04-14 18:50:32.589577,8109.55,8092.15,8079.46,8111.85,
2018-04-14 18:50:39.341722,8112.66,8095,8084.12,8116.53,
2018-04-14 18:50:46.192064,8112.66,8095,8084.88,8117.29,
2018-04-14 18:50:53.097644,8114.53,8097,8084.47,8116.88,
2018-04-14 18:51:00.008017,8116.37,8097,8084.71,8117.12,
2018-04-14 18:51:06.860814,8116.37,8097,8083.62,8116.03,
2018-04-14 18:51:13.735567,8117.95,8097,8083.2,8115.61,
2018-04-14 18:51:20.618308,8116.84,8096.99,8078.83,8111.22,
2018-04-14 18:51:27.555863,8116.84,8096.99,8077.78,8110.16,
2018-04-14 18:51:34.556969,8116.56,8096.99,8077.78,8110.16,
2018-04-14 18:51:41.483061,8114.56,8096.99,8077.22,8109.6,
2018-04-14 18:51:48.359874,8114.15,8096.99,8077.22,8109.6,
2018-04-14 18:51:55.306710,8114.15,8096.99,8077.22,8109.6,
2018-04-14 18:52:02.135706,8115.3,8097,8077.22,8109.61,
2018-04-14 18:52:08.971386,8115.53,8097,8077.22,8109.61,
2018-04-14 18:52:15.822538,8115.53,8097,8077.23,8109.61,
2018-04-14 18:52:22.695931,8114.47,8097,8077.23,8109.61,
2018-04-14 18:52:29.547233,8114.2,8097,8080.48,8111.24,
2018-04-14 18:52:36.389731,8114.2,8097,8084.49,8112.84,
2018-04-14 18:52:43.217301,8119.49,8110.67,8094.25,8122.64,
2018-04-14 18:52:50.005033,8130.05,8110.67,8097.78,8126.18,
2018-04-14 18:52:56.845927,8130.05,8110.66,8098.57,8126.97,
2018-04-14 18:53:03.676416,8131.14,8110.66,8098.39,8126.79,
2018-04-14 18:53:10.621427,8132.11,8112.19,8091.04,8127.46,
2018-04-14 18:53:17.453193,8132.11,8112.19,8091.04,8126.79,
2018-04-14 18:53:24.316846,8132.58,8115,8091.04,8126.79,
2018-04-14 18:53:31.104034,8131.57,8115,8091.04,8131.3,
2018-04-14 18:53:37.900688,8131.57,8114.99,8091.04,8129.75,
2018-04-14 18:53:44.794733,8130.88,8114.99,8091.04,8128.22,
2018-04-14 18:53:51.672153,8130.26,8108.62,8092.39,8124.83,
2018-04-14 18:53:58.486997,8130.26,8108.62,8091.23,8123.67,
2018-04-14 18:54:05.338095,8125.92,8106.88,8089.74,8122.17,
2018-04-14 18:54:12.143793,8125.33,8106.88,8086.33,8118.75,
2018-04-14 18:54:19.003150,8125.33,8101,8084.26,8116.67,
2018-04-14 18:54:25.822469,8119.77,8101,8083.25,8115.65,
2018-04-14 18:54:32.671424,8122.39,8101,8083.01,8115.42,
2018-04-14 18:54:39.534262,8122.39,8101,8083.01,8115.42,
2018-04-14 18:54:46.290117,8118.37,8096.01,8083.01,8115.42,
2018-04-14 18:54:53.085480,8117.87,8096.01,8082.67,8113.25,
2018-04-14 18:55:00.012327,8117.87,8096.01,8081.44,8113.25,
2018-04-14 18:55:06.900009,8118.5,8096,8082.67,8113.25,
2018-04-14 18:55:13.742281,8118.04,8096,8082.67,8113.25,
2018-04-14 18:55:20.635717,8119.54,8100,8083.51,8115.92,
2018-04-14 18:55:27.414782,8119.54,8100,8083.51,8115.92,
2018-04-14 18:55:34.263659,8121.23,8100,8083.51,8115.92,
2018-04-14 18:55:41.092807,8121.23,8100,8083.51,8115.92,
2018-04-14 18:55:47.925937,8120.82,8104.31,8083.46,8115.87,
2018-04-14 18:55:54.815688,8121.42,8104.31,8084.01,8116.42,
2018-04-14 18:56:01.645517,8121.12,8104.31,8085.57,8117.26,
2018-04-14 18:56:08.480102,8121.12,8104.31,8093.19,8125.64,
2018-04-14 18:56:15.266106,8121.12,8114.17,8092.54,8124.99,
2018-04-14 18:56:22.097556,8127.07,8114.17,8092.54,8124.99,
2018-04-14 18:56:28.957187,8127.07,8108.01,8091.63,8124.07,
2018-04-14 18:56:36.013316,8128.03,8108.01,8089.56,8121.99,
2018-04-14 18:56:42.906253,8125.54,8108,8090.54,8122.98,
2018-04-14 18:56:49.819967,8125.54,8108,8086.86,8119.28,
2018-04-14 18:56:56.706320,8124.53,8102.97,8086.04,8118.46,
2018-04-14 18:57:03.528065,8123.44,8102.97,8087.45,8119.87,
2018-04-14 18:57:10.354743,8123.44,8105.45,8087.51,8119.93,
2018-04-14 18:57:17.328999,8124.22,8105.45,8087.56,8119.98,
2018-04-14 18:57:24.136395,8123.17,8107.41,8087.61,8120.03,
2018-04-14 18:57:31.065146,8123.17,8107.41,8087.61,8120.03,
2018-04-14 18:57:37.903610,8124.57,8107.95,8085.87,8118.29,
2018-04-14 18:57:44.743318,8123.99,8107.95,8085.48,8117.89,
2018-04-14 18:57:51.484944,8123.99,8107,8084.88,8117.29,
2018-04-14 18:57:58.254053,8124.76,8107,8084.41,8116.82,
2018-04-14 18:58:05.166396,8123.06,8110,8084.49,8116.9,
2018-04-14 18:58:11.970114,8123.06,8110,8084.88,8117.3,
2018-04-14 18:58:18.814392,8122.98,8108.01,8084.41,8116.82,
2018-04-14 18:58:25.626951,8123.14,8108.01,8084.51,8116.92,
2018-04-14 18:58:32.530533,8123.14,8108.01,8084.51,8116.92,
2018-04-14 18:58:39.310706,8123.63,8108.01,8085.67,8117.76,
2018-04-14 18:58:46.141761,8123.64,8110.02,8089.35,8117.76,
2018-04-14 18:58:53.154930,8126.47,8110.02,8089.21,8117.76,
2018-04-14 18:58:59.943658,8126.47,8112.52,8088.76,8118.76,
2018-04-14 18:59:06.744429,8127.36,8112.52,8090.15,8120.27,
2018-04-14 18:59:13.558068,8129.58,8112.52,8087.92,8120.27,
2018-04-14 18:59:20.313128,8129.58,8112.52,8086.76,8119.18,
2018-04-14 18:59:27.464452,8127.83,8108.6,8085.47,8117.89,
2018-04-14 18:59:34.260769,8126.55,8108.6,8085.31,8117.72,
2018-04-14 18:59:41.004378,8126.55,8107,8084.61,8117.02,
2018-04-14 18:59:47.790546,8124.39,8107,8084.11,8116.52,
2018-04-14 18:59:54.913062,8123.98,8107,8084.11,8116.52,
2018-04-14 19:00:01.635681,8123.98,8107,8084.11,8116.52,
2018-04-14 19:00:08.550102,8123.36,8107.01,8084.36,8116.77,
2018-04-14 19:00:15.468236,8123.26,8107.01,8084.36,8116.77,
2018-04-14 19:00:22.232140,8123.26,8103.74,8084.36,8116.77,
2018-04-14 19:00:29.056301,8123.7,8103.74,8088.08,8117.76,
2018-04-14 19:00:35.904048,8125.44,8106.46,8089.16,8117.76,
2018-04-14 19:00:42.695934,8125.44,8106.46,8087.43,8117.76,
2018-04-14 19:00:49.485344,8126.17,8107.5,8087.06,8117.76,
2018-04-14 19:00:56.443590,8126.1,8107.5,8086.11,8118.53,
2018-04-14 19:01:03.362495,8126.1,8105.01,8087.65,8120.08,
2018-04-14 19:01:10.557076,8125.81,8107.51,8087.65,8120.08,
2018-04-14 19:01:17.405292,8125.61,8107.51,8087.35,8119.78,
2018-04-14 19:01:24.359724,8125.61,8106.99,8086.97,8119.4,
2018-04-14 19:01:31.204410,8124.26,8106.99,8085.96,8118.37,
2018-04-14 19:01:38.007645,8124.87,8106.99,8084.95,8117.37,
2018-04-14 19:01:44.819770,8124.87,8106.99,8084.95,8117.37,
2018-04-14 19:01:51.623266,8123.13,8107,8085.16,8117.58,
2018-04-14 19:01:58.673352,8122.87,8107,8085.2,8117.62,
2018-04-14 19:02:05.448452,8122.87,8106.99,8085.28,8117.7,
2018-04-14 19:02:12.303253,8123.07,8106.99,8085.35,8117.77,
2018-04-14 19:02:19.060579,8123.25,8105.01,8085.35,8117.77,
2018-04-14 19:02:25.823283,8123.25,8105.01,8085.33,8117.74,
2018-04-14 19:02:32.651824,8124.13,8105,8085.25,8117.67,
2018-04-14 19:02:39.453336,8123.05,8105,8085.3,8117.71,
2018-04-14 19:02:46.235072,8123.05,8105.01,8085.33,8117.75,
2018-04-14 19:02:53.160063,8122.17,8105.01,8085.41,8117.83,
2018-04-14 19:03:00.033677,8122.17,8105.01,8085.41,8117.83,
2018-04-14 19:03:06.795455,8122.09,8105.01,8085.22,8117.64,
2018-04-14 19:03:13.634134,8122.09,8105,8079.47,8111.86,
2018-04-14 19:03:20.489364,8121.26,8105,8079.02,8111.41,
2018-04-14 19:03:27.263070,8119.68,8102.1,8078.93,8111.32,
2018-04-14 19:03:34.141225,8119.68,8102.1,8078.93,8111.32,
2018-04-14 19:03:41.366212,8117.79,8097,8076.04,8108.41,
2018-04-14 19:03:48.148344,8118.9,8097,8077.83,8110.21,
2018-04-14 19:03:55.043110,8118.9,8097.01,8075.79,8108.16,
2018-04-14 19:04:01.852049,8117.94,8097.01,8075.29,8107.66,
2018-04-14 19:04:08.682983,8117.73,8097.01,8077.28,8109.66,
2018-04-14 19:04:15.451882,8117.73,8097.01,8071.96,8109.16,
2018-04-14 19:04:22.285854,8118.3,8099,8076.37,8108.74,
2018-04-14 19:04:29.091400,8114.14,8099,8075.05,8107.43,
2018-04-14 19:04:35.962648,8114.14,8099,8075.04,8107.41,
2018-04-14 19:04:42.718904,8114.62,8096.02,8075.04,8107.41,
2018-04-14 19:04:49.470520,8114.52,8096.02,8075.04,8107.41,
2018-04-14 19:04:56.199960,8114.52,8096.02,8066.97,8109.25,
2018-04-14 19:05:03.101080,8113.44,8096.02,8066.27,8109.25,
2018-04-14 19:05:10.023358,8108.29,8087.01,8065.08,8109.25,
2018-04-14 19:05:16.889125,8106.19,8087.01,8065.08,8109.25,
2018-04-14 19:05:23.708445,8106.19,8083.01,8064.36,8109.25,
2018-04-14 19:05:30.479065,8107.11,8083.01,8064.11,8109.25,
2018-04-14 19:05:37.272623,8106.55,8083.01,8064.11,8109.25,
2018-04-14 19:05:44.536025,8106.55,8083.01,8064.11,8109.25,
2018-04-14 19:05:51.429574,8106.89,8083,8064.11,8109.25,
2018-04-14 19:05:58.206233,8105.41,8083,8058.64,8096.31,
2018-04-14 19:06:05.035577,8105.41,8083,8058.64,8096.31,
