trades_date_time,open,high,low,close,trade_volume
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.064
20171205 09:03:26.000000,12215,12215,12215,12215,0.41
20171205 09:03:26.000000,12215,12215,12215,12215,0.41
20171205 09:03:26.000000,12215,12215,12215,12215,0.41
20171205 09:03:26.000000,12215,12215,12215,12215,0.41
20171205 09:03:26.000000,12215,12215,12215,12215,0.41
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12203,12203,12203,12203,0.064
20171205 09:03:26.000000,12216.04,12216.04,12216.04,12216.04,0.00147
20171205 09:03:26.000000,12216.04,12216.04,12216.04,12216.04,0.00147
20171205 09:03:26.000000,12216.04,12216.04,12216.04,12216.04,0.00147
20171205 09:03:26.000000,12216.04,12216.04,12216.04,12216.04,0.00147
20171205 09:03:26.000000,12216.04,12216.04,12216.04,12216.04,0.00147
20171205 09:03:26.000000,12216.04,12216.04,12216.04,12216.04,0.00147
20171205 09:17:26.000000,12216.04,12216.04,12216.04,12216.04,0.00147
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12239.5,12239.5,12239.5,12239.5,0.95752
20171205 09:17:26.000000,12205.88,12205.88,12205.88,12205.88,0.00242
20171205 09:17:26.000000,12204.25,12204.25,12204.25,12204.25,0.00236
20171205 09:17:26.000000,12204.25,12204.25,12204.25,12204.25,0.00236
20171205 09:17:26.000000,12204.25,12204.25,12204.25,12204.25,0.00236
20171205 09:17:26.000000,12200.31,12200.31,12200.31,12200.31,0.01
20171205 09:17:26.000000,12200.31,12200.31,12200.31,12200.31,0.01
20171205 09:17:26.000000,12200.31,12200.31,12200.31,12200.31,0.01
20171205 09:17:26.000000,12200.31,12200.31,12200.31,12200.31,0.064
20171205 09:17:26.000000,12200.31,12200.31,12200.31,12200.31,0.064
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.04
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.01
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:17:26.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:23:39.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:24:48.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178.1,12178.1,12178.1,12178.1,0.41
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:26:34.000000,12178,12178,12178,12178,0.21
20171205 09:31:12.000000,12178,12178,12178,12178,0.21
20171205 09:31:16.000000,12178,12178,12178,12178,0.21
20171205 09:31:16.000000,12178,12178,12178,12178,0.21
20171205 09:31:16.000000,12178,12178,12178,12178,0.21
20171205 09:31:28.000000,12178,12178,12178,12178,0.21
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12179.8,12179.8,12179.8,12179.8,0.41
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12155.2,12155.2,12155.2,12155.2,0.05
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12168.8,12168.8,12168.8,12168.8,0.00841
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00264
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.0026
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.0026
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00229
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00229
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00229
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00286
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00286
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00286
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00286
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00238
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00228
20171205 09:31:28.000000,12181.1,12181.1,12181.1,12181.1,0.00234
